0.0,0.304167479,-0.150886237,9.194479942,-0.043966308,-0.001998468,-0.019718224
22.0,0.306562513,-0.134121105,9.18729496,-0.045431852,-0.002398162,-0.020784072
43.0,0.316142588,-0.182021498,9.019643783,-0.044898927,0.001732006,-0.018785605
64.0,0.258662134,-0.146096199,9.117839813,-0.045831546,0.002531393,-0.019052067
86.0,0.229921877,-0.131726086,9.163345336,-0.047163859,0.001865237,-0.018519142
106.0,0.318537622,-0.129331067,9.115445137,-0.044366002,0.000799387,-0.01931853
128.0,0.239501968,-0.158071294,9.163345336,-0.045165389,-0.000532924,-0.019185299
149.0,0.225131839,-0.170046389,9.096284866,-0.04423277,0.000799387,-0.020117916
170.0,0.285007327,-0.105380862,9.156160354,-0.045431852,0.000932618,-0.020650841
191.0,0.232316911,-0.081430666,9.148975372,-0.047963246,-0.000666156,-0.01825268
213.0,0.251477062,-0.098195806,9.122630119,-0.047830015,-0.001199081,-0.017053598
234.0,0.301772475,-0.172441408,9.060359001,-0.044898927,0.000799387,-0.019584992
256.0,0.304167479,-0.165256351,9.105864524,-0.043433383,0.001199081,-0.019584992
276.0,0.251477062,-0.170046389,9.192085266,-0.043699845,0.003197549,-0.017852986
298.0,0.220341801,-0.16765137,9.11065483,-0.042900457,0.002131699,-0.017586523
320.0,0.26824221,-0.217946782,9.060359001,-0.046897396,0.000932618,-0.02051761
340.0,0.270637214,-0.198786631,9.074728965,-0.046497702,0.001332312,-0.018785605
361.0,0.282612323,-0.193996593,9.163345336,-0.042767226,0.0,-0.017053598
382.0,0.301772475,-0.14370118,9.072334289,-0.043033689,0.001465543,-0.016787135
403.0,0.294587403,-0.162861332,9.101074218,-0.049295559,-0.000266462,-0.019984684
425.0,0.31135255,-0.172441408,9.137000083,-0.04623124,0.000932618,-0.019851455
446.0,0.306562513,-0.148491218,9.144185066,-0.042767226,0.000532924,-0.01825268
467.0,0.277822285,-0.122146002,9.192085266,-0.045165389,0.001998468,-0.01825268
489.0,0.296982437,-0.160466313,9.165740013,-0.048629403,0.000399693,-0.018519142
510.0,0.249082043,-0.153281256,9.048383712,-0.044632464,0.000266462,-0.018918836
531.0,0.20118165,-0.174836426,9.055569648,-0.043966308,0.000799387,-0.020117916
553.0,0.26824221,-0.165256351,9.127419471,-0.041967839,0.001598774,-0.018652373
574.0,0.277822285,-0.146096199,9.220825195,-0.043566614,0.005062786,-0.016787135
595.0,0.258662134,-0.172441408,9.18729496,-0.045298621,0.000799387,-0.017320061
616.0,0.282612323,-0.170046389,9.132209777,-0.042367532,-0.002797855,-0.019052067
638.0,0.285007327,-0.191601574,9.129815101,-0.043300151,-0.003464012,-0.019851455
659.0,0.308957546,-0.107775881,9.11065483,-0.044898927,0.000799387,-0.019851455
681.0,0.325722664,-0.150886237,9.103469848,-0.04423277,0.002131699,-0.020917303
703.0,0.292192399,-0.122146002,9.132209777,-0.04210107,0.001598774,-0.019185299
723.0,0.225131839,-0.170046389,9.172924995,-0.040235832,0.001065849,-0.020384378
745.0,0.253872066,-0.150886237,9.184900283,-0.04103522,-0.001199081,-0.017186829
767.0,0.325722664,-0.146096199,9.15855503,-0.042234301,0.000532924,-0.018519142
787.0,0.263452172,-0.129331067,9.113049507,-0.044366002,0.001598774,-0.020117916
809.0,0.208366706,-0.203576669,9.168134689,-0.04423277,-0.001465543,-0.018519142
830.0,0.2562671,-0.217946782,9.113049507,-0.045698314,-0.001865237,-0.018918836
852.0,0.273032248,-0.16765137,9.005273818,-0.048096477,0.002797855,-0.019185299
873.0,0.213156744,-0.165256351,9.062754631,-0.045831546,0.003197549,-0.017719754
895.0,0.265847176,-0.186811536,9.101074218,-0.043300151,0.000666156,-0.016920367
917.0,0.31135255,-0.153281256,9.060359001,-0.04423277,0.000532924,-0.01625421
938.0,0.299377441,-0.150886237,9.134604454,-0.046497702,0.000266462,-0.016920367
960.0,0.306562513,-0.177231445,9.20885086,-0.045565083,-0.002264931,-0.021716691
981.0,0.292192399,-0.129331067,9.053174018,-0.044765695,-0.001065849,-0.022516079
1002.0,0.304167479,-0.141306161,9.034013748,-0.042900457,0.0,-0.021450228
1023.0,0.32332766,-0.179626479,9.108259201,-0.047830015,-0.000666156,-0.017852986
1045.0,0.287402361,-0.124541021,9.151370048,-0.049961715,-0.000666156,-0.019451761
1066.0,0.304167479,-0.14370118,9.180109977,-0.047696784,0.0,-0.020117916
1087.0,0.320932626,-0.136516124,9.156160354,-0.045431852,0.000133231,-0.019984684
1108.0,0.258662134,-0.150886237,9.034013748,-0.044898927,0.002264931,-0.019718224
1130.0,0.261057138,-0.112565919,9.134604454,-0.04316692,0.002531393,-0.019584992
1150.0,0.22273682,-0.124541021,9.170530319,-0.045964777,0.002664624,-0.018652373
1171.0,0.275427252,-0.122146002,9.168134689,-0.045565083,0.001732006,-0.018785605
1192.0,0.237106949,-0.138911142,9.196875572,-0.045032158,0.000399693,-0.021050535
1213.0,0.275427252,-0.126936033,9.165740013,-0.04423277,0.001465543,-0.019718224
1235.0,0.304167479,-0.138911142,9.093889236,-0.045565083,0.000932618,-0.018519142
1256.0,0.292192399,-0.134121105,9.105864524,-0.046497702,0.002131699,-0.019185299
1277.0,0.249082043,-0.208366706,9.177715301,-0.043566614,0.002398162,-0.020784072
1298.0,0.273032248,-0.155676275,9.216035842,-0.041434913,0.001465543,-0.018652373
1319.0,0.31135255,-0.126936033,9.101074218,-0.042633995,0.001065849,-0.019052067
1340.0,0.318537622,-0.131726086,9.079519271,-0.044765695,-0.003464012,-0.019185299
1362.0,0.349672853,-0.129331067,9.077124595,-0.044099539,-0.003197549,-0.021050535
1382.0,0.241896986,-0.177231445,9.11065483,-0.043033689,-0.001865237,-0.020117916
1403.0,0.22273682,-0.184416517,9.192085266,-0.043833076,-0.000266462,-0.019984684
1425.0,0.220341801,-0.16765137,9.244775772,-0.044499233,0.001465543,-0.020384378
1445.0,0.277822285,-0.172441408,9.113049507,-0.043833076,0.002131699,-0.018785605
1466.0,0.26824221,-0.088615722,9.060359001,-0.04103522,0.002398162,-0.020251147
1487.0,0.213156744,-0.067060552,9.165740013,-0.040901988,0.004263399,-0.021716691
